,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID
92,92,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.29119/1641-3466.2019.141.31,Marital dialogue as a constructive response to dissatisfaction in marriage and its predictors.,2019,Zeszyty Naukowe Politechniki Śląskiej: Organizacja i Zarządzanie [Scientific Papers of Silesian University of Technolgy. Organization and Management Series],HANNA_PRZYBYŁA-BASISTA_7,10-29119_1641-3466-2019-141-31
93,93,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2019.84213,Depression and marital satisfaction: The mediating role of sexual satisfaction and perceived partner acceptance in women after mastectomy,2019-04-03,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_8,10-5114_hpr-2019-84213
94,94,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Dobrostan psychologiczny i jego pomiar za pomocą Oksfordzkiego Kwestionariusza Szczęścia,2018,Czasopismo Psychologiczne-Psychological Journal,HANNA_PRZYBYŁA-BASISTA_9,-6927721003501164195
95,95,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Ego-resiliency jako zasób osobisty – narzędzie pomiaru i jego wykorzystanie w badaniach interdyscyplinarnych,2018,Czasopismo Psychologiczne-Psychological Journal,HANNA_PRZYBYŁA-BASISTA_10,2008693837137909322
96,96,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Fascynacja dzieci Internetem a monitorowanie ich aktywności online,2018,"Zeszyty Naukowe Politechniki Śl., Organizacja i Zarządzanie. [Scientific Papers of Silesian University of Technolgy. Organization and Management Series]",HANNA_PRZYBYŁA-BASISTA_11,5720293110317673679
97,97,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Obraz ciała a samoocena kobiet z rakiem piersi – rola akceptacji ciała,2018,Psychoonkologia,HANNA_PRZYBYŁA-BASISTA_12,-4956530491016147992
98,98,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2018.71212,"Perceived stress, ego-resiliency, and relational resources as predictors of psychological well-being in parents of children with Down syndrome",2018,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_13,10-5114_hpr-2018-71212
99,99,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Przekonania osób rozwiedzionych o szansach powodzenia powtórnego małżeństwa i rodziny zrekonstruowanej,2018,"Zeszyty Naukowe Politechniki Śl., Organizacja i Zarządzanie. [Scientific Papers of Silesian University of Technolgy. Organization and Management Series]",HANNA_PRZYBYŁA-BASISTA_14,-6654119578572487067
100,100,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Sexual activity and sexual satisfaction of women in low-risk and high-risk pregnancy,2018,Ginekologia i Położnictwo Medical Project,HANNA_PRZYBYŁA-BASISTA_15,504971247253945633
101,101,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Ego-resiliency and parental satisfaction among parents of children with Down syndrome,2017,The New Educational Review,HANNA_PRZYBYŁA-BASISTA_16,-1335102280799538434
102,102,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Niechęć do uczestniczenia w procesie psychoterapii i mediacjach rodzinnych – opór i jego przyczyny,2017,Chowanna,HANNA_PRZYBYŁA-BASISTA_17,-7234935890850797673
103,103,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2017.68235,Partner support as a mediator of the relationship between prenatal concerns and psychological well-being in pregnant women,2017,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_18,10-5114_hpr-2017-68235
104,104,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Polska adaptacja Wielowymiarowej Skali Spostrzeganego Wsparcia Społecznego,2017,Polskie Forum Psychologiczne,HANNA_PRZYBYŁA-BASISTA_19,8824982864216595477
105,105,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Skala Satysfakcji Seksualnej Kobiet Cindy Meston i Paula Trapnella – właściwości psychometryczne polskiej wersji narzędzia,2017,Polskie Forum Psychologiczne,HANNA_PRZYBYŁA-BASISTA_20,6296020641619783294
106,106,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.1016/j.jpsychores.2017.01.007,"Toward a better understanding of social anxiety and depression in psoriasis patients: The role of determinants, mediators, and moderators",2017,Journal of Psychosomatic Research,HANNA_PRZYBYŁA-BASISTA_21,10-1016_j-jpsychores-2017-01-007
107,107,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Zmieniające się rodziny w zmieniającym się świecie a wyzwania dla współpracy rodzicielskiej,2017,Międzynarodowe Studia Społeczno-Humanistyczne HUMANUM,HANNA_PRZYBYŁA-BASISTA_22,2257484486421014226
108,108,Ryszard Stachowski,https://orcid.org/0000-0001-9589-8447,empty,(Nie) zapomniana frenologia,2017,Horyzonty Psychologii i Nauk o Człowieku,Ryszard_Stachowski_1,1627892319061889715
109,109,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.5114/cipp.2020.96086,Affective temperaments and procrastination as mediated by emotional reactivity in a nonclinical adult sample,2020-06-30,"Current Issues in Personality Psychology, 8(2), 92–99",Ewa_Stanisławiak_1,10-5114_cipp-2020-96086
110,110,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.1080/15402002.2017.1357121,"Affective Temperaments, Mood, and Insomnia Symptoms in a Nonclinical Sample",2019,Behavioral Sleep Medicine,Ewa_Stanisławiak_2,10-1080_15402002-2017-1357121
111,111,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.1007/s40519-018-0617-8,Association between sex and body mass index as mediated by temperament in a nonclinical adult sample,2019,Eating and Weight Disorders,Ewa_Stanisławiak_3,10-1007_s40519-018-0617-8
112,112,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,empty,Five-factor personality model versus affective temperaments: a study in a nonclinical Polish sample,2019,Current Issues in Personality Psychology,Ewa_Stanisławiak_4,2605713406468711468
113,113,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,empty,"Regulative Theory of Temperament versus affective temperaments measured by the Temperament Evaluation of Memphis, Pisa, Paris and San Diego Auto-Questionnaire (TEMPS-A): A study in a non-clinical Polish sample",2017,Current Issues in Personality Psychology,Ewa_Stanisławiak_5,-3373553842331946836
114,114,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.2478/plc-2019-0011,Parent-Child Conversations about Biological Kinds as a Potential Contributor to the Variability in Biological Knowledge,2019,Psychology of Language and Communication,Andrzej_Tarłowski_1,10-2478_plc-2019-0011
115,115,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.3389/fpsyg.2018.00520,Ontological Constraints in Children's Inductive Inferences: Evidence From a Comparison of Inferences Within Animals and Vehicles,2018-04,Frontiers in Psychology,Andrzej_Tarłowski_2,10-3389_fpsyg-2018-00520
116,116,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.1515/plc-2017-0006,The reliance on inclusive living thing in inductive inference among 5-year-olds: the role of access to nature and the size of receptive vocabulary,2017-01,Psychology of Language and Communication,Andrzej_Tarłowski_3,10-1515_plc-2017-0006
117,117,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1016/j.jbspin.2021.105298,Cognitive Impairment in Patients with Rheumatoid Arthritis: A Systematic Review and Meta-analysis,2021-10,Joint Bone Spine,Kinga_Wytrychiewicz_1,10-1016_j-jbspin-2021-105298
118,118,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.3389/fpsyt.2021.614361,"The Role of Illness-Related Beliefs in Depressive, Anxiety, and Anger Symptoms: An On-line Survey in Women With Hypothyroidism",2021-04-22,Frontiers in Psychiatry,Kinga_Wytrychiewicz_2,10-3389_fpsyt-2021-614361
119,119,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1002/jclp.23011,The role of beliefs about the impact of illness on fertility and close relationships for psychopathological symptoms in women treated for hypothyroidism,2020-12-27,Journal of Clinical Psychology,Kinga_Wytrychiewicz_3,10-1002_jclp-23011
120,120,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1037/tra0000676,Commentary on COVID-19 situation in Poland: Practical and empirical evaluation of current state.,2020-07,"Psychological Trauma: Theory, Research, Practice, and Policy",Kinga_Wytrychiewicz_4,10-1037_tra0000676
121,121,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1109/mie.2020.2985194,Power Industrial Electronics and Informatics for Humans [Students and Young Professionals News],2020-06,IEEE Industrial Electronics Magazine,Kinga_Wytrychiewicz_5,10-1109_mie-2020-2985194
122,122,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1080/13548506.2019.1619789,The role of psychological and medical variables in the process of adaptation to life with chronic illness in a group of COPD outpatients,2019-11-26,"Psychology, Health & Medicine",Kinga_Wytrychiewicz_6,10-1080_13548506-2019-1619789
123,123,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.3389/fpsyg.2019.01526,"Smoking Status, Body Mass Index, Health-Related Quality of Life, and Acceptance of Life With Illness in Stable Outpatients With COPD",2019-07-02,Frontiers in Psychology,Kinga_Wytrychiewicz_7,10-3389_fpsyg-2019-01526
124,124,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,empty,Stimulus‐seeking in rats is accompanied by increased c‐Fos expression in hippocampal CA1 as well as short 22 kHz and flat 50 kHz calls,2019-06,Acta Neurobiologiae Experimentalis,Kinga_Wytrychiewicz_8,-5963439082176455835
0,0,Rafał Aleksandrowicz,http://orcid.org/0000-0003-4895-5415,empty,A practical approach to individualisation of the learning process,2020-04,Hejnał Oświatowy,Rafał_Aleksandrowicz_1,1602746341419773044
1,1,Rafał Aleksandrowicz,http://orcid.org/0000-0003-4895-5415,empty, Book review: Scientific writing of students. ,2020-02,Hejnał Oświatowy,Rafał_Aleksandrowicz_2,4452712072915090407
2,2,Rafał Aleksandrowicz,http://orcid.org/0000-0003-4895-5415,https://doi.org/10.14632/nis.2019.69.35,Global and Polisensoric Strengthening of Primary School Students in Initial Classes,2019-11-07,Nauczyciel i Szkoła,Rafał_Aleksandrowicz_3,10-14632_nis-2019-69-35
3,3,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1177/0084672421994199,Three decades of the Polish psychology of religion (1989–2020),2021-07-05,Archive for the Psychology of Religion,Adam_Anczyk_1,10-1177_0084672421994199
4,4,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.4467/25444972smpp.20.017.12333,Polscy migranci i norweska służba zdrowia: badanie pilotażowe,2020,Studia Migracyjne – Przegląd Polonijny,Adam_Anczyk_2,10-4467_25444972smpp-20-017-12333
5,5,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1177/0084672420926259,Which psychology(ies) serves us best? Research perspectives on the psycho-cultural interface in the psychology of religion(s),2020-11-07,Archive for the Psychology of Religion,Adam_Anczyk_3,10-1177_0084672420926259
6,6,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1080/0048721x.2019.1681078,Psychology of religion(s) and religious studies: into the future,2020-01-02,Religion,Adam_Anczyk_4,10-1080_0048721x-2019-1681078
7,7,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1080/10508619.2019.1687197,The Replication Crisis and Qualitative Research in the Psychology of Religion,2019-10-02,The International Journal for the Psychology of Religion,Adam_Anczyk_5,10-1080_10508619-2019-1687197
8,8,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.5604/01.3001.0013.2969,Wielokulturowość nowym wyzwaniem etycznym w pracy polskich psychologów szkolnych i akademickich,2019-06-30,Psychologia wychowawcza,Adam_Anczyk_6,10-5604_01-3001-0013-2969
9,9,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.5604/01.3001.0013.2968,Wielokulturowość w pracy psychologa: etyka i praktyka w kontekście diagnozy klinicznej i pracy terapeutycznej,2019-06-30,Psychologia wychowawcza,Adam_Anczyk_7,10-5604_01-3001-0013-2968
10,10,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.4467/20843860pk.18.015.9193,Konceptualizacje snu i marzeń sennych w kulturach indygenicznych : perspektywa psycho-kulturowa,2018,Przegląd kulturoznawczy,Adam_Anczyk_8,10-4467_20843860pk-18-015-9193
11,11,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1080/01416200.2016.1209457,Religious discrimination discourse in the mono-cultural school: the case of Poland,2018,British Journal of Religious Education,Adam_Anczyk_9,10-1080_01416200-2016-1209457
12,12,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,empty,Pluralism of methods in religious studies: A swot analysis,2017,Anthropos,Adam_Anczyk_10,4052598331800101982
13,13,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,empty,The Sacred Texts Experiment : images of religious Others and their role in forming attitudes towards accepting Muslim refugees in Poland ,2017,Studia Migracyjne - Przegląd Polonijny,Adam_Anczyk_11,-142223905969061451
14,14,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1558/pome.33300,Women of power: The image of the witch and feminist movements in Poland,2017,Pomegranate,Adam_Anczyk_12,10-1558_pome-33300
15,15,Jacek Bielas,https://orcid.org/0000-0001-9771-4162,https://doi.org/10.35765/rfi.2021.2702.15,Inhibition of Return (IOR): Is it Consciousness of an Object without Attention or Attention without an Object and Consciousness?,2021-12-30,Rocznik Filozoficzny Ignatianum,Jacek_Bielas_1,10-35765_rfi-2021-2702-15
16,16,Jacek Bielas,https://orcid.org/0000-0001-9771-4162,https://doi.org/10.1177/0033294119900348,Beta Neurofeedback Training Improves Attentional Control in the Elderly,2021-02-14,Psychological Reports,Jacek_Bielas_2,10-1177_0033294119900348
17,17,Jacek Bielas,https://orcid.org/0000-0001-9771-4162,https://doi.org/10.1111/ejn.14773,Preparation of saccade sequences and eye programming affect endogenous covert attention,2020-09-22,European Journal of Neuroscience,Jacek_Bielas_3,10-1111_ejn-14773
18,18,Jacek Bielas,https://orcid.org/0000-0001-9771-4162,https://doi.org/10.1177/0959354319834672,Is the premotor theory of attention essentially about pre-reflective intentionality?,2019-12-21,Theory & Psychology,Jacek_Bielas_4,10-1177_0959354319834672
19,19,Jacek Bielas,https://orcid.org/0000-0001-9771-4162,https://doi.org/10.1007/s00221-019-05537-8,The gap effect reduces both manual and saccadic inhibition of return (IOR),2019-07,Experimental Brain Research,Jacek_Bielas_5,10-1007_s00221-019-05537-8
20,20,Jacek Bielas,https://orcid.org/0000-0001-9771-4162,https://doi.org/10.1016/j.neulet.2017.11.035,Is saccade preparation required for inhibition of return (IOR)?,2018-02,Neuroscience Letters,Jacek_Bielas_6,10-1016_j-neulet-2017-11-035
21,21,Jacek Bielas,https://orcid.org/0000-0001-9771-4162,empty,The view from within the brain: Does neurofeedback close the gap? ,2017,Journal of Consciousness Studies,Jacek_Bielas_7,-3741925665074805052
22,22,Stefan Frydrychowicz,https://orcid.org/0000-0001-8318-6880,https://doi.org/10.14746/cis.2020.50.2,Komunikacja interpersonalna w interakcjach społecznych,2020-12-15,Człowiek i Społeczeństwo,Stefan_Frydrychowicz_1,10-14746_cis-2020-50-2
23,23,Tomasz Grzegorek,https://orcid.org/0000-0002-8317-4158,empty,Czy jest jakiś pożytek ze studenckiej ankiety do ewaluacji zajęć?,2021-02,Nauka,Tomasz_Grzegorek_1,-4438452016356218900
24,24,Halina Grzymała-Moszczyńska,https://orcid.org/0000-0003-2751-3204,https://doi.org/10.4467/25444972smpp.20.017.12333,Polscy migranci i norweska służba zdrowia: badanie pilotażowe,2020,Studia Migracyjne – Przegląd Polonijny,Halina_Grzymała-Moszczyńska_1,10-4467_25444972smpp-20-017-12333
25,25,Halina Grzymała-Moszczyńska,https://orcid.org/0000-0003-2751-3204,https://doi.org/10.1177/0084672420926259,Which psychology(ies) serves us best? Research perspectives on the psycho-cultural interface in the psychology of religion(s),2020-11-07,Archive for the Psychology of Religion,Halina_Grzymała-Moszczyńska_2,10-1177_0084672420926259
26,26,Halina Grzymała-Moszczyńska,https://orcid.org/0000-0003-2751-3204,https://doi.org/10.1080/0048721x.2019.1681078,Psychology of religion(s) and religious studies: into the future,2020-01-02,Religion,Halina_Grzymała-Moszczyńska_3,10-1080_0048721x-2019-1681078
27,27,Halina Grzymała-Moszczyńska,https://orcid.org/0000-0003-2751-3204,https://doi.org/10.1080/10508619.2019.1687197,The Replication Crisis and Qualitative Research in the Psychology of Religion,2019-10-02,The International Journal for the Psychology of Religion,Halina_Grzymała-Moszczyńska_4,10-1080_10508619-2019-1687197
