,DOI,link
343,10_1016&j_wneu_2017_06_059,https://doi.org/10.1016/j.wneu.2017.06.059
344,10_1016&j_psychres_2018_05_054,https://doi.org/10.1016/j.psychres.2018.05.054
345,10_1016&j_leukres_2018_05_013,https://doi.org/10.1016/j.leukres.2018.05.013
346,10_5603&kp_2018_0051,https://doi.org/10.5603/kp.2018.0051
347,10_5603&kp_2018_0052,https://doi.org/10.5603/kp.2018.0052
348,10_4467&20843879pr_17_003_6417,https://doi.org/10.4467/20843879pr.17.003.6417
349,10_5114&pjp_2019_87103,https://doi.org/10.5114/pjp.2019.87103
350,10_5114&ada_2018_79440,https://doi.org/10.5114/ada.2018.79440
351,10_5114&pjp_2018_81693,https://doi.org/10.5114/pjp.2018.81693
352,10_3390&nu11102537,https://doi.org/10.3390/nu11102537
353,10_1055&s-0037-1609947,https://doi.org/10.1055/s-0037-1609947
354,10_5281&zenodo_5578083,https://doi.org/10.5281/zenodo.5578083
355,10_1080&01443410_2020_1778642,https://doi.org/10.1080/01443410.2020.1778642
356,10_1080&10428194_2021_1881503,https://doi.org/10.1080/10428194.2021.1881503
357,10_1001&jamaneurol_2020_4396,https://doi.org/10.1001/jamaneurol.2020.4396
358,10_1161&strokeaha_120_032239,https://doi.org/10.1161/strokeaha.120.032239
359,10_1186&s13053-021-00200-2,https://doi.org/10.1186/s13053-021-00200-2
360,10_5114&pjp_2020_95416,https://doi.org/10.5114/pjp.2020.95416
361,10_1016&S1473-3099(21)00565-X,https://doi.org/10.1016/S1473-3099(21)00565-X
362,10_21641&los_2021_18_2_202,https://doi.org/10.21641/los.2021.18.2.202
363,10_4467&20843879pr_21_013_15136,https://doi.org/10.4467/20843879pr.21.013.15136
364,10_1016&j_paid_2019_01_034,https://doi.org/10.1016/j.paid.2019.01.034
365,10_24425&ppb_2020_134725,https://doi.org/10.24425/ppb.2020.134725
366,10_1016&j_paid_2021_110815,https://doi.org/10.1016/j.paid.2021.110815
367,10_5114&cipp_2021_104801,https://doi.org/10.5114/cipp.2021.104801
368,10_18290&rpsych20234-1,https://doi.org/10.18290/rpsych20234-1
369,10_1017&S0144686X21001689,https://doi.org/10.1017/S0144686X21001689
370,10_3847&1538-4357&ac20d7,https://doi.org/10.3847/1538-4357/ac20d7
371,10_1051&0004-6361&202141004,https://doi.org/10.1051/0004-6361/202141004
372,10_1371&JOURNAL_PONE_0233456,https://doi.org/10.1371/JOURNAL.PONE.0233456
373,10_5281&zenodo_3365757,https://doi.org/10.5281/zenodo.3365757
374,10_5281&zenodo_3344804,https://doi.org/10.5281/zenodo.3344804
375,10_13075&ijomeh_1896_01430,https://doi.org/10.13075/ijomeh.1896.01430
376,10_3389&fpsyg_2018_02557,https://doi.org/10.3389/fpsyg.2018.02557
377,10_5281&zenodo_3416957,https://doi.org/10.5281/zenodo.3416957
378,10_5281&zenodo_3408531,https://doi.org/10.5281/zenodo.3408531
379,10_3389&fnagi_2020_00194,https://doi.org/10.3389/fnagi.2020.00194
380,10_1027&1618-3169&a000506,https://doi.org/10.1027/1618-3169/a000506
381,10_1016&J_PAID_2020_110555,https://doi.org/10.1016/J.PAID.2020.110555
382,10_1080&20445911_2021_1916508,https://doi.org/10.1080/20445911.2021.1916508
383,10_5114&ceji_2021_105245,https://doi.org/10.5114/ceji.2021.105245
384,10_31648&pp_7838,https://doi.org/10.31648/pp.7838
385,10_1186&s13071-017-2007-x_,https://doi.org/10.1186/s13071-017-2007-x.
386,10_1186&s13071-018-3047-6,https://doi.org/10.1186/s13071-018-3047-6
387,10_1038&s41426-018-0149-3,https://doi.org/10.1038/s41426-018-0149-3
388,10_1007&JHEP01(2019)183,https://doi.org/10.1007/JHEP01(2019)183
389,10_1103&PhysRevLett_122_081804,https://doi.org/10.1103/PhysRevLett.122.081804
390,10_1103&PhysRevLett_122_011803,https://doi.org/10.1103/PhysRevLett.122.011803
391,10_1103&PhysRevLett_122_021801,https://doi.org/10.1103/PhysRevLett.122.021801
392,10_1103&PhysRevLett_122_121803,https://doi.org/10.1103/PhysRevLett.122.121803
393,10_1103&PhysRevLett_122_132001,https://doi.org/10.1103/PhysRevLett.122.132001
394,10_1103&PhysRevLett_122_132003,https://doi.org/10.1103/PhysRevLett.122.132003
395,10_1103&PhysRevLett_122_151802,https://doi.org/10.1103/PhysRevLett.122.151802
396,10_1103&PhysRevLett_122_152001,https://doi.org/10.1103/PhysRevLett.122.152001
397,10_1103&PhysRevLett_123_022001,https://doi.org/10.1103/PhysRevLett.123.022001
398,10_1140&epjc&s10052-019-6909-y,https://doi.org/10.1140/epjc/s10052-019-6909-y
399,10_1016&j_chb_2017_05_031,https://doi.org/10.1016/j.chb.2017.05.031
400,10_1007&s12144-017-9629-1,https://doi.org/10.1007/s12144-017-9629-1
401,10_1016&j_ijpsycho_2019_01_008,https://doi.org/10.1016/j.ijpsycho.2019.01.008
402,10_1007&s12144-019-00264-3,https://doi.org/10.1007/s12144-019-00264-3
403,10_1007&s12144-019-00315-9,https://doi.org/10.1007/s12144-019-00315-9
404,10_1111&psyp_13318,https://doi.org/10.1111/psyp.13318
405,10_1016&j_ijppaw_2019_03_005,https://doi.org/10.1016/j.ijppaw.2019.03.005
406,10_1016&j_ijpsycho_2018_04_007,https://doi.org/10.1016/j.ijpsycho.2018.04.007
407,10_1080&17439760_2017_1326519,https://doi.org/10.1080/17439760.2017.1326519
408,10_3201&eid2508_190217,https://doi.org/10.3201/eid2508.190217
409,10_1186&s13071-020-3961-2,https://doi.org/10.1186/s13071-020-3961-2
410,10_1007&jhep05(2019)088,https://doi.org/10.1007/jhep05(2019)088
411,10_1016&j_physletb_2019_135183,https://doi.org/10.1016/j.physletb.2019.135183
412,10_1186&s13071-017-2007-x,https://doi.org/10.1186/s13071-017-2007-x
413,10_1016&j_physletb_2019_135048,https://doi.org/10.1016/j.physletb.2019.135048
414,10_1016&j_physletb_2019_135087,https://doi.org/10.1016/j.physletb.2019.135087
415,10_1140&epjc&s10052-019-7451-7,https://doi.org/10.1140/epjc/s10052-019-7451-7
416,10_1103&physrevd_100_112003,https://doi.org/10.1103/physrevd.100.112003
417,10_1103&physrevlett_123_241801,https://doi.org/10.1103/physrevlett.123.241801
418,10_1007&jhep10(2019)139,https://doi.org/10.1007/jhep10(2019)139
419,10_1103&physrevd_100_072001,https://doi.org/10.1103/physrevd.100.072001
420,10_1103&physrevc_100_024902,https://doi.org/10.1103/physrevc.100.024902
421,10_1103&physrevlett_123_131802,https://doi.org/10.1103/physrevlett.123.131802
422,10_1016&j_physletb_2019_135042,https://doi.org/10.1016/j.physletb.2019.135042
423,10_1103&physrevd_100_072002,https://doi.org/10.1103/physrevd.100.072002
424,10_1016&j_physletb_2019_134811,https://doi.org/10.1016/j.physletb.2019.134811
425,10_1007&jhep11(2019)082,https://doi.org/10.1007/jhep11(2019)082
426,10_1103&physrevc_100_044902,https://doi.org/10.1103/physrevc.100.044902
427,10_1016&j_physletb_2019_135049,https://doi.org/10.1016/j.physletb.2019.135049
428,10_1103&physrevc_100_064908,https://doi.org/10.1103/physrevc.100.064908
429,10_1007&jhep12(2019)059,https://doi.org/10.1007/jhep12(2019)059
430,10_1007&jhep12(2019)100,https://doi.org/10.1007/jhep12(2019)100
431,10_1007&jhep12(2019)062,https://doi.org/10.1007/jhep12(2019)062
432,10_1140&epjc&s10052-019-7493-x,https://doi.org/10.1140/epjc/s10052-019-7493-x
433,10_1140&epjc&s10052-019-7499-4,https://doi.org/10.1140/epjc/s10052-019-7499-4
434,10_1016&j_physletb_2019_134992,https://doi.org/10.1016/j.physletb.2019.134992
435,10_1016&j_physletb_2019_134985,https://doi.org/10.1016/j.physletb.2019.134985
436,10_1007&jhep11(2019)109,https://doi.org/10.1007/jhep11(2019)109
437,10_1103&physrevd_100_112007,https://doi.org/10.1103/physrevd.100.112007
438,10_1140&epjc&s10052-019-7276-4,https://doi.org/10.1140/epjc/s10052-019-7276-4
439,10_1103&physrevlett_123_231803,https://doi.org/10.1103/physrevlett.123.231803
440,10_1007&jhep10(2019)125,https://doi.org/10.1007/jhep10(2019)125
441,10_1103&physrevd_100_112002,https://doi.org/10.1103/physrevd.100.112002
442,10_1140&epjc&s10052-019-7402-3,https://doi.org/10.1140/epjc/s10052-019-7402-3
443,10_1103&physrevd_100_072007,https://doi.org/10.1103/physrevd.100.072007
444,10_1140&epjc&s10052-019-7387-y,https://doi.org/10.1140/epjc/s10052-019-7387-y
445,10_1016&j_physletb_2019_134952,https://doi.org/10.1016/j.physletb.2019.134952
446,10_1007&jhep10(2019)244,https://doi.org/10.1007/jhep10(2019)244
447,10_1007&jhep12(2019)061,https://doi.org/10.1007/jhep12(2019)061
448,10_1016&j_physletb_2020_135425,https://doi.org/10.1016/j.physletb.2020.135425
449,10_3390&ani10101820,https://doi.org/10.3390/ani10101820
450,10_1007&JHEP05(2020)033,https://doi.org/10.1007/JHEP05(2020)033
451,10_1007&JHEP02(2020)015,https://doi.org/10.1007/JHEP02(2020)015
452,10_1007&JHEP01(2020)096,https://doi.org/10.1007/JHEP01(2020)096
453,10_1007&JHEP03(2020)025,https://doi.org/10.1007/JHEP03(2020)025
454,10_1103&PhysRevLett_124_041803,https://doi.org/10.1103/PhysRevLett.124.041803
455,10_1007&JHEP03(2020)034,https://doi.org/10.1007/JHEP03(2020)034
456,10_1007&JHEP02(2020)191,https://doi.org/10.1007/JHEP02(2020)191
457,10_1007&JHEP03(2020)055,https://doi.org/10.1007/JHEP03(2020)055
458,10_1007&JHEP04(2020)188,https://doi.org/10.1007/JHEP04(2020)188
459,10_1016&j_physletb_2020_135285,https://doi.org/10.1016/j.physletb.2020.135285
460,10_1016&j_physletb_2020_135345,https://doi.org/10.1016/j.physletb.2020.135345
461,10_1007&JHEP03(2020)131,https://doi.org/10.1007/JHEP03(2020)131
462,10_1103&PhysRevLett_124_202001,https://doi.org/10.1103/PhysRevLett.124.202001
463,10_1007&JHEP03(2020)103,https://doi.org/10.1007/JHEP03(2020)103
464,10_1007&JHEP05(2020)052,https://doi.org/10.1007/JHEP05(2020)052
465,10_1016&j_entcom_2020_100397,https://doi.org/10.1016/j.entcom.2020.100397
466,10_1007&s10902-020-00218-8,https://doi.org/10.1007/s10902-020-00218-8
467,10_1016&j_psychsport_2019_101584,https://doi.org/10.1016/j.psychsport.2019.101584
468,10_3390&ani11041048,https://doi.org/10.3390/ani11041048
469,10_7589&2019-02-048,https://doi.org/10.7589/2019-02-048
470,10_1111&psyp_13879,https://doi.org/10.1111/psyp.13879
471,10_1371&journal_pone_0256430,https://doi.org/10.1371/journal.pone.0256430
472,10_1038&s41598-021-97670-0,https://doi.org/10.1038/s41598-021-97670-0
473,10_1371&journal_pone_0256483,https://doi.org/10.1371/journal.pone.0256483
474,10_1038&s41598-021-86841-8,https://doi.org/10.1038/s41598-021-86841-8
475,10_1007&JHEP10(2021)045,https://doi.org/10.1007/JHEP10(2021)045
476,10_1103&PhysRevLett_127_191801,https://doi.org/10.1103/PhysRevLett.127.191801
477,10_1007&JHEP11(2021)057,https://doi.org/10.1007/JHEP11(2021)057
478,10_1007&JHEP11(2021)111,https://doi.org/10.1007/JHEP11(2021)111
479,10_1007&JHEP11(2021)153,https://doi.org/10.1007/JHEP11(2021)153
480,10_1103&PhysRevD_104_092013,https://doi.org/10.1103/PhysRevD.104.092013
481,10_1109&ACIIW52867_2021_9666272,https://doi.org/10.1109/ACIIW52867.2021.9666272
482,10_1140&epjc&s10052-021-08863-w,https://doi.org/10.1140/epjc/s10052-021-08863-w
483,10_1177&0886260518759061,https://doi.org/10.1177/0886260518759061
484,10_1111&jocd_13207,https://doi.org/10.1111/jocd.13207
485,10_5114&cipp_2020_101188,https://doi.org/10.5114/cipp.2020.101188
486,10_3389&fnhum_2019_00288,https://doi.org/10.3389/fnhum.2019.00288
487,10_1016&j_arr_2018_05_005,https://doi.org/10.1016/j.arr.2018.05.005
488,10_1111&psyp_13462,https://doi.org/10.1111/psyp.13462
489,10_1007&s10484-017-9371-3,https://doi.org/10.1007/s10484-017-9371-3
490,10_24326&fmpmsa_2017_12,https://doi.org/10.24326/fmpmsa.2017.12
491,10_1002&ps_6098,https://doi.org/10.1002/ps.6098
492,10_3390&brainsci11010111,https://doi.org/10.3390/brainsci11010111
493,10_1098&rsos_202356,https://doi.org/10.1098/rsos.202356
494,10_1371&JOURNAL_PONE_0255771,https://doi.org/10.1371/JOURNAL.PONE.0255771
495,10_1016&j_anthro_2021_102914,https://doi.org/10.1016/j.anthro.2021.102914
496,10_1037&emo0000852,https://doi.org/10.1037/emo0000852
497,10_1016&S0140-6736(21)00767-4,https://doi.org/10.1016/S0140-6736(21)00767-4
498,10_17951&j_2019_32_4_97-115,https://doi.org/10.17951/j.2019.32.4.97-115
499,10_17951&j_2020_33_3_247-260,https://doi.org/10.17951/j.2020.33.3.247-260
500,10_17951&j_2019_32_4_197-215,https://doi.org/10.17951/j.2019.32.4.197-215
501,10_12740&PT&108617,https://doi.org/10.12740/PT/108617
502,10_14656&pfp20190105,https://doi.org/10.14656/pfp20190105
503,10_12740&app&78497,https://doi.org/10.12740/app/78497
504,10_5114&hpr_2019_82633,https://doi.org/10.5114/hpr.2019.82633
505,10_21164&pomjlifesci_320,https://doi.org/10.21164/pomjlifesci.320
506,10_5114&aic_2017_70199,https://doi.org/10.5114/aic.2017.70199
507,10_5114&AIC_2020_93915,https://doi.org/10.5114/AIC.2020.93915
508,10_1371&JOURNAL_PONE_0254458,https://doi.org/10.1371/JOURNAL.PONE.0254458
509,10_3390&NU12092604,https://doi.org/10.3390/NU12092604
510,10_3389&FPSYT_2021_781323,https://doi.org/10.3389/FPSYT.2021.781323
511,10_1093&ARCLIN&ACAB045,https://doi.org/10.1093/ARCLIN/ACAB045
512,10_1080&23279095_2020_1831500,https://doi.org/10.1080/23279095.2020.1831500
513,10_3389&FPSYG_2021_775308,https://doi.org/10.3389/FPSYG.2021.775308
514,10_1080&13548506_2020_1859563,https://doi.org/10.1080/13548506.2020.1859563
515,10_5114&AIN_2021_111788,https://doi.org/10.5114/AIN.2021.111788
516,10_1016&J_BEPROC_2021_104510,https://doi.org/10.1016/J.BEPROC.2021.104510
517,10_1016&J_ADOLESCENCE_2021_10_001,https://doi.org/10.1016/J.ADOLESCENCE.2021.10.001
518,10_1027&1864-9335&a000467,https://doi.org/10.1027/1864-9335/a000467
519,10_3390&ijms23010442,https://doi.org/10.3390/ijms23010442
520,10_5173&ceju_2021_0080_2_R1,https://doi.org/10.5173/ceju.2021.0080.2.R1
521,10_3390&ani11123499,https://doi.org/10.3390/ani11123499
522,10_15199&62_2017_10_24,https://doi.org/10.15199/62.2017.10.24
523,10_15199&62_2018_7_XX ,https://doi.org/10.15199/62.2018.7.XX 
524,10_15199&62_2018_7_25,https://doi.org/10.15199/62.2018.7.25
525,10_24425&cpe_2019_130209,https://doi.org/10.24425/cpe.2019.130209
526,10_20964&2019_01_20,https://doi.org/10.20964/2019.01.20
527,10_1080&17405629_2017_1292906,https://doi.org/10.1080/17405629.2017.1292906
528,10_15199&62_2019_10_25,https://doi.org/10.15199/62.2019.10.25
529,10_1016&j_cogdev_2018_06_003,https://doi.org/10.1016/j.cogdev.2018.06.003
530,10_14656&pfp20170403,https://doi.org/10.14656/pfp20170403
531,10_1080&02103702_2018_1514710,https://doi.org/10.1080/02103702.2018.1514710
532,10_1016&j_infbeh_2017_10_004,https://doi.org/10.1016/j.infbeh.2017.10.004
533,10_1017&s0140525x17000887,https://doi.org/10.1017/s0140525x17000887
534,10_18290&rpsych_2017_20_4-1pl,https://doi.org/10.18290/rpsych.2017.20.4-1pl
535,10_5004&dwt_2020_25645,https://doi.org/10.5004/dwt.2020.25645
536,10_15199&62_2020_1_13,https://doi.org/10.15199/62.2020.1.13
537,10_1080&13617672_2020_1746878,https://doi.org/10.1080/13617672.2020.1746878
538,10_18290&rpsych20231-3,https://doi.org/10.18290/rpsych20231-3
539,10_3390&fermentation7020078,https://doi.org/10.3390/fermentation7020078
540,10_1016&J_JECP_2018_07_018,https://doi.org/10.1016/J.JECP.2018.07.018
541,10_1037&DEV0001254,https://doi.org/10.1037/DEV0001254
542,10_1111&JTSB_12275,https://doi.org/10.1111/JTSB.12275
543,10_1016&j_paid_2019_02_025,https://doi.org/10.1016/j.paid.2019.02.025
544,10_1515&PPB-2017-0048,https://doi.org/10.1515/PPB-2017-0048
545,10_1177&1745691618755704,https://doi.org/10.1177/1745691618755704
546,10_1016&j_lindif_2018_04_011,https://doi.org/10.1016/j.lindif.2018.04.011
547,10_1177&2515245918810225,https://doi.org/10.1177/2515245918810225
548,10_1038&s41562-021-01173-x,https://doi.org/10.1038/s41562-021-01173-x
549,10_1371&JOURNAL_PONE_0213183,https://doi.org/10.1371/JOURNAL.PONE.0213183
550,10_1007&s00221-017-5080-7,https://doi.org/10.1007/s00221-017-5080-7
551,10_1002&brb3_874,https://doi.org/10.1002/brb3.874
552,10_3390&ijerph17155427,https://doi.org/10.3390/ijerph17155427
553,10_3390&ijerph18115542,https://doi.org/10.3390/ijerph18115542
554,10_3390&ijerph18168517,https://doi.org/10.3390/ijerph18168517
555,10_5114&hpr_2020_95746,https://doi.org/10.5114/hpr.2020.95746
556,10_5114&cipp_2020_101953,https://doi.org/10.5114/cipp.2020.101953
557,10_3389&fpsyt_2020_585813,https://doi.org/10.3389/fpsyt.2020.585813
558,10_2147&NDT_S277740,https://doi.org/10.2147/NDT.S277740
559,10_3389&fpsyg_2020_552583,https://doi.org/10.3389/fpsyg.2020.552583
560,10_3389&fpsyg_2021_628650,https://doi.org/10.3389/fpsyg.2021.628650
561,10_3390&ijerph17103363,https://doi.org/10.3390/ijerph17103363
562,10_5114&hpr_2020_99455,https://doi.org/10.5114/hpr.2020.99455
563,10_3389&fpsyt_2021_712103,https://doi.org/10.3389/fpsyt.2021.712103
564,10_3390&brainsci11081013,https://doi.org/10.3390/brainsci11081013
565,10_3389&fpsyt_2021_772050,https://doi.org/10.3389/fpsyt.2021.772050
566,10_3390&ijerph182413237,https://doi.org/10.3390/ijerph182413237
567,10_3390&ijerph182413111,https://doi.org/10.3390/ijerph182413111
568,10_3389&fpsyg_2021_635725,https://doi.org/10.3389/fpsyg.2021.635725
569,10_3389&fpsyg_2021_635378,https://doi.org/10.3389/fpsyg.2021.635378
570,10_14656&pfp20180307,https://doi.org/10.14656/pfp20180307
571,10_1111&ejn_14773,https://doi.org/10.1111/ejn.14773
572,10_1177&0033294119900348,https://doi.org/10.1177/0033294119900348
573,10_1016&j_actpsy_2021_103439,https://doi.org/10.1016/j.actpsy.2021.103439
574,10_35765&rfi_2021_2702_15,https://doi.org/10.35765/rfi.2021.2702.15
575,10_3390&ijerph17082675,https://doi.org/10.3390/ijerph17082675
576,10_1080&02646838_2019_1665172,https://doi.org/10.1080/02646838.2019.1665172
577,10_1080&02646838_2018_1543943,https://doi.org/10.1080/02646838.2018.1543943
578,10_5114&hpr_2017_62522,https://doi.org/10.5114/hpr.2017.62522
579,10_3390&ijerph18116003,https://doi.org/10.3390/ijerph18116003
580,10_26444&aaem&131119,https://doi.org/10.26444/aaem/131119
581,10_1089&cap_2020_0075,https://doi.org/10.1089/cap.2020.0075
582,10_12740&PP&OnlineFirst&121980,https://doi.org/10.12740/PP/OnlineFirst/121980
583,10_3390&jcm10143158,https://doi.org/10.3390/jcm10143158
584,10_21521&MW_6586,https://doi.org/10.21521/MW.6586
585,10_3390&ijerph18157989,https://doi.org/10.3390/ijerph18157989
586,10_1177&1368430220968898,https://doi.org/10.1177/1368430220968898
587,10_1021&acs_nanolett_6b04374,https://doi.org/10.1021/acs.nanolett.6b04374
588,10_1039&c7nr04672c,https://doi.org/10.1039/c7nr04672c
589,10_1038&s41467-019-10323-9,https://doi.org/10.1038/s41467-019-10323-9
590,10_13174&pjambp_11_02_2020_01,https://doi.org/10.13174/pjambp.11.02.2020.01
591,10_1103&physrevb_98_195425,https://doi.org/10.1103/physrevb.98.195425
592,10_1051&0004-6361&201730620,https://doi.org/10.1051/0004-6361/201730620
593,10_3389&fpsyg_2017_00420,https://doi.org/10.3389/fpsyg.2017.00420
594,10_1080&02699052_2017_1406991,https://doi.org/10.1080/02699052.2017.1406991
595,10_1016&j_ijpsycho_2018_11_003,https://doi.org/10.1016/j.ijpsycho.2018.11.003
596,10_1016&j_concog_2017_07_010,https://doi.org/10.1016/j.concog.2017.07.010
597,10_1016&j_clinph_2017_02_012,https://doi.org/10.1016/j.clinph.2017.02.012
598,10_1007&s11695-020-04440-4,https://doi.org/10.1007/s11695-020-04440-4
599,10_3390&en14175409,https://doi.org/10.3390/en14175409
600,10_1038&s41598-021-93802-8,https://doi.org/10.1038/s41598-021-93802-8
601,10_21307&ane-2021-012,https://doi.org/10.21307/ane-2021-012
602,10_1016&J_IJPSYCHO_2019_08_001,https://doi.org/10.1016/J.IJPSYCHO.2019.08.001
603,10_1016&J_CONCOG_2019_102767,https://doi.org/10.1016/J.CONCOG.2019.102767
604,10_1038&S41598-020-60268-Z,https://doi.org/10.1038/S41598-020-60268-Z
605,10_1016&J_NICL_2020_102261,https://doi.org/10.1016/J.NICL.2020.102261
606,10_1016&j_jclepro_2016_12_136,https://doi.org/10.1016/j.jclepro.2016.12.136
607,10_1007&s11367-018-1450-z,https://doi.org/10.1007/s11367-018-1450-z
608,10_3390&environments5010017,https://doi.org/10.3390/environments5010017
609,10_1016&j_jclepro_2018_08_145,https://doi.org/10.1016/j.jclepro.2018.08.145
610,10_1080&00222895_2017_1327413,https://doi.org/10.1080/00222895.2017.1327413
611,10_1037&emo0000450,https://doi.org/10.1037/emo0000450
612,10_15199&62_2017_7_16,https://doi.org/10.15199/62.2017.7.16
613,10_1038&s41598-020-62798-y,https://doi.org/10.1038/s41598-020-62798-y
614,10_3758&S13428-020-01370-Y,https://doi.org/10.3758/S13428-020-01370-Y
615,10_3389&FPSYG_2019_02165,https://doi.org/10.3389/FPSYG.2019.02165
616,10_1016&J_JESP_2021_104137,https://doi.org/10.1016/J.JESP.2021.104137
617,10_1155&2019&9791281,https://doi.org/10.1155/2019/9791281
618,10_1007&s12144-021-01773-w,https://doi.org/10.1007/s12144-021-01773-w
619,10_3389&fpsyt_2021_667536,https://doi.org/10.3389/fpsyt.2021.667536
620,10_34172&icnj_2021_26,https://doi.org/10.34172/icnj.2021.26
621,10_35765&mjse_2021_1020_11,https://doi.org/10.35765/mjse.2021.1020.11
622,10_24131&3724_200105,https://doi.org/10.24131/3724.200105
623,10_33963&kp_14988,https://doi.org/10.33963/kp.14988
624,10_3390&jcm9010173,https://doi.org/10.3390/jcm9010173
