,Unnamed: 0.1,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID,author_id
76,76,76,Joanna Piekarska,https://orcid.org/0000-0001-6063-9269,https://doi.org/10.5709/acp-0305-z,"Determinants of Perceived Stress in Adolescence: The Role of Personality Traits, Emotional Abilities, Trait Emotional Intelligence, Self-Efficacy, and Self-Esteem",2020-12,Advances in Cognitive Psychology,Joanna_Piekarska_2,10-5709_acp-0305-z,8E80C4944C984AEF6135A0CE4C7CAA5208A0CCA0
77,77,77,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,https://doi.org/10.1080/0092623x.2019.1654578,Partners’ Sexual Satisfaction in Partnership and Marriage: A Study Method,2020,Journal of Sex and Marital Therapy,Mieczysław_Plopa_1,10-1080_0092623x-2019-1654578,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
78,78,78,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,empty,The quality of parental relationships and dispositional empathy as predictors of satisfaction during the transition to marriage,2019,Journal of Family Studies,Mieczysław_Plopa_2,-5.929984750672E+018,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
79,79,79,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,https://doi.org/10.1080/13229400.2016.1211550,The quality of parental relationships and dispositional empathy as predictors of satisfaction during the transition to marriage,2019,Journal of Family Studies,Mieczysław_Plopa_3,10-1080_13229400-2016-1211550,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
80,80,80,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,https://doi.org/10.1037/a0040320,"Bullying at work, personality and subjective well-being",2017,Journal of Occupational Health Psychology,Mieczysław_Plopa_4,10-1037_a0040320,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
81,81,81,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,empty,Dynamika związku małżeńskiego jako predyktor sytuacji rozwodowej,2017,,Mieczysław_Plopa_5,-1.63533442145107E+017,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
82,82,82,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,empty,Kwestionariusz Satysfakcji Seksualnej,2017,,Mieczysław_Plopa_6,-8.02491723297398E+017,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
83,83,83,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,empty,Bullying at Work and Mental Health: The Moderating Role of Demographic and Occupational Variables,unrecovered,,Mieczysław_Plopa_7,1.95783511313583E+018,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
84,84,84,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,empty,Cohabitation or marriage? Psychosocial perspective,unrecovered,,Mieczysław_Plopa_8,7.20995670903921E+018,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
85,85,85,Mieczysław Plopa,https://orcid.org/0000-0002-5278-149X,empty,O WRODZONEJ POTRZEBIE DÓSWIADCZANIA PODMIOTOWÓSCI I MIŁÓSCI: PERSPEKTYWA TEORII PRZYWIĄZANIA,unrecovered,,Mieczysław_Plopa_9,-1.89579201307538E+018,23FC6BEAE6509443426DD990DE74E45DFD41CCD6
86,86,86,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Psychometric Evaluation of the Polish Version of the Satisfaction with Family Life Scale,2021-12-22,Advances in Cognitive Psychology,HANNA_PRZYBYŁA-BASISTA_1,7.7975055898168E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
87,87,87,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/cipp.2020.94261,Psychometric evaluation of the Polish version of the Support in Intimate Relationships Rating Scale – Revised (SIRRS-R),2020,Current Issues in Personality Psychology,HANNA_PRZYBYŁA-BASISTA_2,10-5114_cipp-2020-94261,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
88,88,88,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.3390/ijerph17249436,Body Acceptance by Pregnant Women and Their Attitudes toward Pregnancy and Maternity as Predictors of Prenatal Depression,2020-12-16,International Journal of Environmental Research and Public Health,HANNA_PRZYBYŁA-BASISTA_3,10-3390_ijerph17249436,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
89,89,89,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.1080/10502556.2020.1768487,The Role of Ego-Resiliency in Maintaining Post-divorce Well-being in Initiators and Non-Initiators of Divorce,2020-07-03,Journal of Divorce & Remarriage,HANNA_PRZYBYŁA-BASISTA_4,10-1080_10502556-2020-1768487,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
90,90,90,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.1080/13548506.2020.1737718,"The role of partner support, ego-resiliency, prenatal attitudes towards maternity and pregnancy in psychological well-being of women in high-risk and low-risk pregnancy",2020-05-27,"Psychology, Health & Medicine",HANNA_PRZYBYŁA-BASISTA_5,10-1080_13548506-2020-1737718,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
91,91,91,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Doświadczanie stresu i odnajdywanie pozytywnych aspektów rodzicielstwa w kontekście wychowywania dziecka z niepełnosprawnością intelektualną,2019,Dziecko Krzywdzone,HANNA_PRZYBYŁA-BASISTA_6,3.49335310054633E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
92,92,92,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.29119/1641-3466.2019.141.31,Marital dialogue as a constructive response to dissatisfaction in marriage and its predictors.,2019,Zeszyty Naukowe Politechniki Śląskiej: Organizacja i Zarządzanie [Scientific Papers of Silesian University of Technolgy. Organization and Management Series],HANNA_PRZYBYŁA-BASISTA_7,10-29119_1641-3466-2019-141-31,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
93,93,93,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2019.84213,Depression and marital satisfaction: The mediating role of sexual satisfaction and perceived partner acceptance in women after mastectomy,2019-04-03,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_8,10-5114_hpr-2019-84213,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
94,94,94,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Dobrostan psychologiczny i jego pomiar za pomocą Oksfordzkiego Kwestionariusza Szczęścia,2018,Czasopismo Psychologiczne-Psychological Journal,HANNA_PRZYBYŁA-BASISTA_9,-6.92772100350117E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
95,95,95,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Ego-resiliency jako zasób osobisty – narzędzie pomiaru i jego wykorzystanie w badaniach interdyscyplinarnych,2018,Czasopismo Psychologiczne-Psychological Journal,HANNA_PRZYBYŁA-BASISTA_10,2.00869383713791E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
96,96,96,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Fascynacja dzieci Internetem a monitorowanie ich aktywności online,2018,"Zeszyty Naukowe Politechniki Śl., Organizacja i Zarządzanie. [Scientific Papers of Silesian University of Technolgy. Organization and Management Series]",HANNA_PRZYBYŁA-BASISTA_11,5.72029311031767E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
97,97,97,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Obraz ciała a samoocena kobiet z rakiem piersi – rola akceptacji ciała,2018,Psychoonkologia,HANNA_PRZYBYŁA-BASISTA_12,-4.95653049101615E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
98,98,98,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2018.71212,"Perceived stress, ego-resiliency, and relational resources as predictors of psychological well-being in parents of children with Down syndrome",2018,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_13,10-5114_hpr-2018-71212,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
99,99,99,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Przekonania osób rozwiedzionych o szansach powodzenia powtórnego małżeństwa i rodziny zrekonstruowanej,2018,"Zeszyty Naukowe Politechniki Śl., Organizacja i Zarządzanie. [Scientific Papers of Silesian University of Technolgy. Organization and Management Series]",HANNA_PRZYBYŁA-BASISTA_14,-6.65411957857249E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
100,100,100,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Sexual activity and sexual satisfaction of women in low-risk and high-risk pregnancy,2018,Ginekologia i Położnictwo Medical Project,HANNA_PRZYBYŁA-BASISTA_15,5.04971247253946E+017,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
101,101,101,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Ego-resiliency and parental satisfaction among parents of children with Down syndrome,2017,The New Educational Review,HANNA_PRZYBYŁA-BASISTA_16,-1.33510228079954E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
102,102,102,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Niechęć do uczestniczenia w procesie psychoterapii i mediacjach rodzinnych – opór i jego przyczyny,2017,Chowanna,HANNA_PRZYBYŁA-BASISTA_17,-7.2349358908508E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
103,103,103,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.5114/hpr.2017.68235,Partner support as a mediator of the relationship between prenatal concerns and psychological well-being in pregnant women,2017,Health Psychology Report,HANNA_PRZYBYŁA-BASISTA_18,10-5114_hpr-2017-68235,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
104,104,104,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Polska adaptacja Wielowymiarowej Skali Spostrzeganego Wsparcia Społecznego,2017,Polskie Forum Psychologiczne,HANNA_PRZYBYŁA-BASISTA_19,8.8249828642166E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
105,105,105,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Skala Satysfakcji Seksualnej Kobiet Cindy Meston i Paula Trapnella – właściwości psychometryczne polskiej wersji narzędzia,2017,Polskie Forum Psychologiczne,HANNA_PRZYBYŁA-BASISTA_20,6.29602064161978E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
106,106,106,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,https://doi.org/10.1016/j.jpsychores.2017.01.007,"Toward a better understanding of social anxiety and depression in psoriasis patients: The role of determinants, mediators, and moderators",2017,Journal of Psychosomatic Research,HANNA_PRZYBYŁA-BASISTA_21,10-1016_j-jpsychores-2017-01-007,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
107,107,107,HANNA PRZYBYŁA-BASISTA,https://orcid.org/0000-0001-6839-7305,empty,Zmieniające się rodziny w zmieniającym się świecie a wyzwania dla współpracy rodzicielskiej,2017,Międzynarodowe Studia Społeczno-Humanistyczne HUMANUM,HANNA_PRZYBYŁA-BASISTA_22,2.25748448642101E+018,8D752BEB98E34A1064543A8D68A64248B1C5DC7E
108,108,108,Ryszard Stachowski,https://orcid.org/0000-0001-9589-8447,empty,(Nie) zapomniana frenologia,2017,Horyzonty Psychologii i Nauk o Człowieku,Ryszard_Stachowski_1,1.62789231906189E+018,FA0EA96F706E7E9422AA8E465D4394EF61F59642
109,109,109,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.5114/cipp.2020.96086,Affective temperaments and procrastination as mediated by emotional reactivity in a nonclinical adult sample,2020-06-30,"Current Issues in Personality Psychology, 8(2), 92–99",Ewa_Stanisławiak_1,10-5114_cipp-2020-96086,7DE0C9BBD8691A7BBC288B6C9ED5BA4EAA4FD90C
110,110,110,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.1080/15402002.2017.1357121,"Affective Temperaments, Mood, and Insomnia Symptoms in a Nonclinical Sample",2019,Behavioral Sleep Medicine,Ewa_Stanisławiak_2,10-1080_15402002-2017-1357121,7DE0C9BBD8691A7BBC288B6C9ED5BA4EAA4FD90C
111,111,111,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,https://doi.org/10.1007/s40519-018-0617-8,Association between sex and body mass index as mediated by temperament in a nonclinical adult sample,2019,Eating and Weight Disorders,Ewa_Stanisławiak_3,10-1007_s40519-018-0617-8,7DE0C9BBD8691A7BBC288B6C9ED5BA4EAA4FD90C
112,112,112,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,empty,Five-factor personality model versus affective temperaments: a study in a nonclinical Polish sample,2019,Current Issues in Personality Psychology,Ewa_Stanisławiak_4,2.60571340646871E+018,7DE0C9BBD8691A7BBC288B6C9ED5BA4EAA4FD90C
113,113,113,Ewa Stanisławiak,https://orcid.org/0000-0003-3372-8455,empty,"Regulative Theory of Temperament versus affective temperaments measured by the Temperament Evaluation of Memphis, Pisa, Paris and San Diego Auto-Questionnaire (TEMPS-A): A study in a non-clinical Polish sample",2017,Current Issues in Personality Psychology,Ewa_Stanisławiak_5,-3.37355384233195E+018,7DE0C9BBD8691A7BBC288B6C9ED5BA4EAA4FD90C
114,114,114,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.2478/plc-2019-0011,Parent-Child Conversations about Biological Kinds as a Potential Contributor to the Variability in Biological Knowledge,2019,Psychology of Language and Communication,Andrzej_Tarłowski_1,10-2478_plc-2019-0011,B83DE7E736FC9120F49E5CAABEC8BAB4374F02C0
115,115,115,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.3389/fpsyg.2018.00520,Ontological Constraints in Children's Inductive Inferences: Evidence From a Comparison of Inferences Within Animals and Vehicles,2018-04,Frontiers in Psychology,Andrzej_Tarłowski_2,10-3389_fpsyg-2018-00520,B83DE7E736FC9120F49E5CAABEC8BAB4374F02C0
116,116,116,Andrzej Tarłowski,https://orcid.org/0000-0002-3361-8523,https://doi.org/10.1515/plc-2017-0006,The reliance on inclusive living thing in inductive inference among 5-year-olds: the role of access to nature and the size of receptive vocabulary,2017-01,Psychology of Language and Communication,Andrzej_Tarłowski_3,10-1515_plc-2017-0006,B83DE7E736FC9120F49E5CAABEC8BAB4374F02C0
117,117,117,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1016/j.jbspin.2021.105298,Cognitive Impairment in Patients with Rheumatoid Arthritis: A Systematic Review and Meta-analysis,2021-10,Joint Bone Spine,Kinga_Wytrychiewicz_1,10-1016_j-jbspin-2021-105298,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
118,118,118,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.3389/fpsyt.2021.614361,"The Role of Illness-Related Beliefs in Depressive, Anxiety, and Anger Symptoms: An On-line Survey in Women With Hypothyroidism",2021-04-22,Frontiers in Psychiatry,Kinga_Wytrychiewicz_2,10-3389_fpsyt-2021-614361,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
119,119,119,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1002/jclp.23011,The role of beliefs about the impact of illness on fertility and close relationships for psychopathological symptoms in women treated for hypothyroidism,2020-12-27,Journal of Clinical Psychology,Kinga_Wytrychiewicz_3,10-1002_jclp-23011,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
120,120,120,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1037/tra0000676,Commentary on COVID-19 situation in Poland: Practical and empirical evaluation of current state.,2020-07,"Psychological Trauma: Theory, Research, Practice, and Policy",Kinga_Wytrychiewicz_4,10-1037_tra0000676,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
121,121,121,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1109/mie.2020.2985194,Power Industrial Electronics and Informatics for Humans [Students and Young Professionals News],2020-06,IEEE Industrial Electronics Magazine,Kinga_Wytrychiewicz_5,10-1109_mie-2020-2985194,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
122,122,122,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.1080/13548506.2019.1619789,The role of psychological and medical variables in the process of adaptation to life with chronic illness in a group of COPD outpatients,2019-11-26,"Psychology, Health & Medicine",Kinga_Wytrychiewicz_6,10-1080_13548506-2019-1619789,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
123,123,123,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,https://doi.org/10.3389/fpsyg.2019.01526,"Smoking Status, Body Mass Index, Health-Related Quality of Life, and Acceptance of Life With Illness in Stable Outpatients With COPD",2019-07-02,Frontiers in Psychology,Kinga_Wytrychiewicz_7,10-3389_fpsyg-2019-01526,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
124,124,124,Kinga Wytrychiewicz,https://orcid.org/0000-0002-8236-4363,empty,Stimulus‐seeking in rats is accompanied by increased c‐Fos expression in hippocampal CA1 as well as short 22 kHz and flat 50 kHz calls,2019-06,Acta Neurobiologiae Experimentalis,Kinga_Wytrychiewicz_8,-5.96343908217646E+018,EFD99A4077293200C8187187B3A78FEAFC2A3CAD
125,0,0,Rafał Aleksandrowicz,http://orcid.org/0000-0003-4895-5415,empty,A practical approach to individualisation of the learning process,2020-04,Hejnał Oświatowy,Rafał_Aleksandrowicz_1,1.60274634141977E+018,9E2EA72416A352584E3CBC2337871E2ABD2093D7
126,1,1,Rafał Aleksandrowicz,http://orcid.org/0000-0003-4895-5415,empty, Book review: Scientific writing of students. ,2020-02,Hejnał Oświatowy,Rafał_Aleksandrowicz_2,4.45271207291509E+018,9E2EA72416A352584E3CBC2337871E2ABD2093D7
127,2,2,Rafał Aleksandrowicz,http://orcid.org/0000-0003-4895-5415,https://doi.org/10.14632/nis.2019.69.35,Global and Polisensoric Strengthening of Primary School Students in Initial Classes,2019-11-07,Nauczyciel i Szkoła,Rafał_Aleksandrowicz_3,10-14632_nis-2019-69-35,9E2EA72416A352584E3CBC2337871E2ABD2093D7
128,3,3,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1177/0084672421994199,Three decades of the Polish psychology of religion (1989–2020),2021-07-05,Archive for the Psychology of Religion,Adam_Anczyk_1,10-1177_0084672421994199,7D8C3CF6A732B5FAEDB8CE82052B51CD0B5D371C
129,4,4,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.4467/25444972smpp.20.017.12333,Polscy migranci i norweska służba zdrowia: badanie pilotażowe,2020,Studia Migracyjne – Przegląd Polonijny,Adam_Anczyk_2,10-4467_25444972smpp-20-017-12333,7D8C3CF6A732B5FAEDB8CE82052B51CD0B5D371C
130,5,5,Adam Anczyk,https://orcid.org/0000-0001-6906-3104,https://doi.org/10.1177/0084672420926259,Which psychology(ies) serves us best? Research perspectives on the psycho-cultural interface in the psychology of religion(s),2020-11-07,Archive for the Psychology of Religion,Adam_Anczyk_3,10-1177_0084672420926259,7D8C3CF6A732B5FAEDB8CE82052B51CD0B5D371C
