institution,id,doi,title,display_name,publication_year,publication_date,journal,type,language,pdf_url,landing_page_url,oa_url,apc_paid,authors,author_orcids,countries,institutions,clean_doi
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2887670455,https://doi.org/10.12740/pp/onlinefirst/81182,"Assessment of health behaviors, nutritional behaviors, and self-efficacy in patients with morbid obesity","Assessment of health behaviors, nutritional behaviors, and self-efficacy in patients with morbid obesity",2018,2018-08-02,Psychiatria Polska,article,en,,https://doi.org/10.12740/pp/onlinefirst/81182,https://doi.org/10.12740/pp/onlinefirst/81182,,"Marzena Sekuła, Iwona Boniecka, Krzysztof Paśnik",Marzena Sekuła: None; Iwona Boniecka: https://orcid.org/0000-0001-7469-914X; Krzysztof Paśnik: None,PL,"Medical University of Warsaw, Uniwersytet SWPS, Wojskowy Instytut Medyczny",10.12740/pp/onlinefirst/81182
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2890009365,https://doi.org/10.3389/fpsyg.2018.01781,Let’s Read a Poem! What Type of Poetry Boosts Creativity?,Let’s Read a Poem! What Type of Poetry Boosts Creativity?,2018,2018-09-21,Frontiers in Psychology,article,en,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01781/pdf,https://doi.org/10.3389/fpsyg.2018.01781,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01781/pdf,2950 USD (USD 2950),"Małgorzata Osowiecka, Alina Kolańczyk",Małgorzata Osowiecka: https://orcid.org/0000-0002-2348-7849; Alina Kolańczyk: None,PL,"Sopot University of Applied Science, Uniwersytet SWPS",10.3389/fpsyg.2018.01781
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2979416200,https://doi.org/10.5114/hpr.2019.88527,Happy people: Who are they? A pilot indigenous study on conceptualization of happiness in Vietnam,Happy people: Who are they? A pilot indigenous study on conceptualization of happiness in Vietnam,2019,2019-10-07,Health Psychology Report,article,en,https://hpr.termedia.pl/pdf-112348-74016?filename=Happy people_ Who are.pdf,https://doi.org/10.5114/hpr.2019.88527,https://hpr.termedia.pl/pdf-112348-74016?filename=Happy people_ Who are.pdf,,"Trinh Thi Linh, Trương Thi Khanh Ha",Trinh Thi Linh: https://orcid.org/0000-0002-4722-9852; Trương Thi Khanh Ha: https://orcid.org/0000-0003-3940-8399,"PL, VN","Uniwersytet SWPS, Vietnam National University, Hanoi",10.5114/hpr.2019.88527
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2913794639,https://doi.org/10.1007/s00266-019-01308-6,Neuroticism Level and Life Satisfaction in Women Undergoing Breast Augmentation Surgery (a Preliminary Report),Neuroticism Level and Life Satisfaction in Women Undergoing Breast Augmentation Surgery (a Preliminary Report),2019,2019-02-06,Aesthetic Plastic Surgery,article,en,https://link.springer.com/content/pdf/10.1007/s00266-019-01308-6.pdf,https://doi.org/10.1007/s00266-019-01308-6,https://link.springer.com/content/pdf/10.1007/s00266-019-01308-6.pdf,3390 EUR (USD 4390),"Daniel Zaborski, Teresa Rzepa, Maciej Pastucha, Andrzej Modrzejewski, Wilhelm Grzesiak",Daniel Zaborski: https://orcid.org/0000-0003-3590-3229; Teresa Rzepa: https://orcid.org/0000-0002-2128-8416; Maciej Pastucha: None; Andrzej Modrzejewski: https://orcid.org/0000-0002-5988-7414; Wilhelm Grzesiak: https://orcid.org/0000-0003-2899-2243,PL,"Pomeranian Medical University, Uniwersytet SWPS, West Pomeranian University of Technology",10.1007/s00266-019-01308-6
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2934646798,https://doi.org/10.5114/cipp.2019.83125,Subclinical eating disorder symptoms and positive vs. negative affect in high school students: the mediating role of self-regulation,Subclinical eating disorder symptoms and positive vs. negative affect in high school students: the mediating role of self-regulation,2019,2019-02-21,Current Issues in Personality Psychology,article,en,https://www.termedia.pl/Journal/-75/pdf-35898-10?filename=120-131%20Blasczyk%20Subclinical.pdf,https://doi.org/10.5114/cipp.2019.83125,https://www.termedia.pl/Journal/-75/pdf-35898-10?filename=120-131%20Blasczyk%20Subclinical.pdf,,"Sybilla Blasczyk-Schiep, Kaja Adamczewska, Kaja Funez Sokoła",Sybilla Blasczyk-Schiep: None; Kaja Adamczewska: None; Kaja Funez Sokoła: None,PL,Uniwersytet SWPS,10.5114/cipp.2019.83125
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2733552957,https://doi.org/10.1016/j.healthplace.2017.06.010,Ethnic density and risk of mental ill health – The case of religious sectarianism in Northern Ireland: A population data linkage study,Ethnic density and risk of mental ill health – The case of religious sectarianism in Northern Ireland: A population data linkage study,2017,2017-07-08,Health & Place,article,en,,https://doi.org/10.1016/j.healthplace.2017.06.010,https://helda.helsinki.fi/bitstream/10138/305113/1/Manuscript_amended_28.6.2017_with_title_page.pdf,,"Tania Bosqui, Aideen Maguire, Anne Kouvonen, David M. Wright, Michael Donnelly, Dermot O’Reilly",Tania Bosqui: https://orcid.org/0000-0002-7376-5405; Aideen Maguire: https://orcid.org/0000-0002-3932-2109; Anne Kouvonen: https://orcid.org/0000-0001-6997-8312; David M. Wright: https://orcid.org/0000-0001-8948-3691; Michael Donnelly: https://orcid.org/0000-0001-8380-7413; Dermot O’Reilly: https://orcid.org/0000-0002-9181-0652,"FI, GB, PL","Queen's University Belfast, Royal Victoria Hospital, University of Helsinki, University of Ulster, Uniwersytet SWPS",10.1016/j.healthplace.2017.06.010
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2891579135,https://doi.org/10.3389/fpsyg.2018.01677,The Power of Choice: A Study Protocol on How Identity Leadership Fosters Commitment Toward the Organization,The Power of Choice: A Study Protocol on How Identity Leadership Fosters Commitment Toward the Organization,2018,2018-09-06,Frontiers in Psychology,article,en,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01677/pdf,https://doi.org/10.3389/fpsyg.2018.01677,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01677/pdf,2950 USD (USD 2950),"Mafalda F. Mascarenhas, Felix Dübbers, Magdalena Hoszowska, Aylin Köseoğlu, Ralitsa Karakasheva, Ayşe Büşra Topal, David Izydorczyk, Jérémy E. Lemoine",Mafalda F. Mascarenhas: https://orcid.org/0000-0002-0716-3748; Felix Dübbers: https://orcid.org/0000-0001-7716-5741; Magdalena Hoszowska: None; Aylin Köseoğlu: None; Ralitsa Karakasheva: https://orcid.org/0000-0003-4952-465X; Ayşe Büşra Topal: None; David Izydorczyk: https://orcid.org/0000-0002-8792-0795; Jérémy E. Lemoine: https://orcid.org/0000-0003-3789-192X,"DE, FR, GB, NL, PL, PT, TR","ESCP Business School, ISPA - Instituto Universitário, Maastricht University, Sabancı Üniversitesi, University of Cologne, University of Leicester, Université de Reims Champagne-Ardenne, Uniwersytet SWPS, Özyeğin University",10.3389/fpsyg.2018.01677
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W3027038623,https://doi.org/10.1016/j.peh.2020.100164,Development and first application of the athlete adaptation inventory: An exploratory study,Development and first application of the athlete adaptation inventory: An exploratory study,2020,2020-05-24,Performance Enhancement & Health,article,en,,https://doi.org/10.1016/j.peh.2020.100164,https://jyx.jyu.fi/bitstream/123456789/71208/2/Ryba-etal_Development-and.pdf,,"Tatiana V. Ryba, Anne‐Marie Elbe, Donka Darpatova-Hruzewicz",Tatiana V. Ryba: https://orcid.org/0000-0002-3218-4938; Anne‐Marie Elbe: https://orcid.org/0000-0002-8392-2451; Donka Darpatova-Hruzewicz: https://orcid.org/0000-0002-3032-5944,"DE, FI, PL","Leipzig University, University of Jyväskylä, Uniwersytet SWPS",10.1016/j.peh.2020.100164
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W3046943104,https://doi.org/10.1177/0888325420941093,The Puzzle of Punitive Memory Laws: New Insights into the Origins and Scope of Punitive Memory Laws,The Puzzle of Punitive Memory Laws: New Insights into the Origins and Scope of Punitive Memory Laws,2020,2020-08-04,East European Politics and Societies and Cultures,article,en,https://journals.sagepub.com/doi/pdf/10.1177/0888325420941093,https://doi.org/10.1177/0888325420941093,https://journals.sagepub.com/doi/pdf/10.1177/0888325420941093,,"Klaus Bachmann, Igor Lyubashenko, Christian Garuka, Grażyna Baranowska, Vjeran Pavlaković",Klaus Bachmann: https://orcid.org/0000-0003-0946-8198; Igor Lyubashenko: https://orcid.org/0000-0003-0404-5460; Christian Garuka: None; Grażyna Baranowska: https://orcid.org/0000-0001-6614-9121; Vjeran Pavlaković: https://orcid.org/0000-0003-2549-0627,"HR, PL, RW","Instytut Nauk Prawnych, Polish Academy of Sciences, University of Rijeka, Uniwersytet SWPS",10.1177/0888325420941093
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W4250310793,https://doi.org/10.1504/ijceell.2017.087139,Implementing blogs for developing academic writing skills in a variety of higher educational contexts,Implementing blogs for developing academic writing skills in a variety of higher educational contexts,2017,2017-01-01,International Journal of Continuing Engineering Education and Life-Long Learning,article,en,,https://doi.org/10.1504/ijceell.2017.087139,,,"Agnieszka Gadomska, Przemysław Krakowian",Agnieszka Gadomska: https://orcid.org/0000-0001-8369-6055; Przemysław Krakowian: https://orcid.org/0000-0003-3870-2393,PL,"University of Łódź, Uniwersytet SWPS",10.1504/ijceell.2017.087139
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2738561999,https://doi.org/10.15406/jpcpy.2017.07.00464,Reluctance and Resistance: Challenges to Change İn Psychotherapy,Reluctance and Resistance: Challenges to Change İn Psychotherapy,2017,2017-06-23,Journal of Psychology & Clinical Psychiatry,article,en,https://medcraveonline.com/JPCPY/JPCPY-07-00464.pdf,https://doi.org/10.15406/jpcpy.2017.07.00464,https://medcraveonline.com/JPCPY/JPCPY-07-00464.pdf,,Sare Ucar,Sare Ucar: None,PL,Uniwersytet SWPS,10.15406/jpcpy.2017.07.00464
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2913878033,https://doi.org/10.1080/01639625.2019.1582968,Clarifying the Relationship between Psychopathy and Intelligence Using Four Dimensions of the WASI-II,Clarifying the Relationship between Psychopathy and Intelligence Using Four Dimensions of the WASI-II,2019,2019-02-22,Deviant Behavior,article,en,,https://doi.org/10.1080/01639625.2019.1582968,https://pure.hud.ac.uk/ws/files/15814564/Clarifying_the_Relationship_between_Psychopathy_and_Intelligence_using_Four_Dimensions_of_the_WASI_II.pdf,,"Kathryn Sharratt, Daniel Boduszek, Chris Retzler",Kathryn Sharratt: https://orcid.org/0000-0002-0870-0568; Daniel Boduszek: https://orcid.org/0000-0001-5863-2906; Chris Retzler: https://orcid.org/0000-0002-8029-1578,"GB, PL","University of Huddersfield, Uniwersytet SWPS",10.1080/01639625.2019.1582968
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2801271099,https://doi.org/10.1016/j.ejtd.2018.04.005,Introduction and psychometric validation of the prison personnel trauma measure (PPTM),Introduction and psychometric validation of the prison personnel trauma measure (PPTM),2018,2018-04-23,European Journal of Trauma & Dissociation,article,en,,https://doi.org/10.1016/j.ejtd.2018.04.005,https://figshare.com/articles/journal_contribution/Introduction_and_psychometric_validation_of_the_prison_personnel_trauma_measure_PPTM_/19625964/1/files/35260813.pdf,,"Russell Woodfield, Daniel Boduszek, Dominic Willmott",Russell Woodfield: None; Daniel Boduszek: https://orcid.org/0000-0001-5863-2906; Dominic Willmott: https://orcid.org/0000-0002-7449-6462,"GB, PL","Leeds Trinity University, University of Huddersfield, Uniwersytet SWPS",10.1016/j.ejtd.2018.04.005
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2989331246,https://doi.org/10.1136/bmjopen-2019-032119,Effectiveness of internet-delivered cognitive behavioural therapy in reducing sickness absence among young employees with depressive symptoms: study protocol for a large-scale pragmatic randomised controlled trial,Effectiveness of internet-delivered cognitive behavioural therapy in reducing sickness absence among young employees with depressive symptoms: study protocol for a large-scale pragmatic randomised controlled trial,2019,2019-10-01,BMJ Open,article,en,https://bmjopen.bmj.com/content/bmjopen/9/10/e032119.full.pdf,https://doi.org/10.1136/bmjopen-2019-032119,https://bmjopen.bmj.com/content/bmjopen/9/10/e032119.full.pdf,1500 GBP (USD 1839),"Anne Kouvonen, Minna Mänty, Jaakko Harkko, Hilla Sumanen, Hanna Konttinen, Jouni Lahti, Olli Pietiläinen, Jenni Blomgren, Eevamaija Tuovinen, Eeva-Leena Ketonen, Jan-Henry Stenberg, Michael Donnelly, Børge Sivertsen, Ellenor Mittendorfer‐Rutz, Sami Pirkola, Ossi Rahkonen, Tea Lallukka",Anne Kouvonen: https://orcid.org/0000-0001-6997-8312; Minna Mänty: https://orcid.org/0000-0002-8764-6669; Jaakko Harkko: https://orcid.org/0000-0001-8682-1544; Hilla Sumanen: None; Hanna Konttinen: https://orcid.org/0000-0002-6001-4418; Jouni Lahti: https://orcid.org/0000-0003-3924-446X; Olli Pietiläinen: https://orcid.org/0000-0003-4387-1861; Jenni Blomgren: https://orcid.org/0000-0001-5466-0205; Eevamaija Tuovinen: None; Eeva-Leena Ketonen: https://orcid.org/0000-0003-1053-2097; Jan-Henry Stenberg: None; Michael Donnelly: https://orcid.org/0000-0001-8380-7413; Børge Sivertsen: https://orcid.org/0000-0003-4654-9296; Ellenor Mittendorfer‐Rutz: https://orcid.org/0000-0001-5227-0721; Sami Pirkola: https://orcid.org/0000-0003-0138-3130; Ossi Rahkonen: https://orcid.org/0000-0002-7202-3274; Tea Lallukka: https://orcid.org/0000-0003-3841-3129,"FI, GB, NO, PL, SE","AFRY (Finland), Finland University, Finnish Institute of Occupational Health, Fonna Hospital Trust, Helsinki University Hospital, Karolinska Institutet, Norwegian Institute of Public Health, Queen's University Belfast, Social Insurance Institution, South Eastern Finland University of Applied Sciences, Tampere University, University of Helsinki, Uniwersytet SWPS",10.1136/bmjopen-2019-032119
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W4200321618,https://doi.org/10.2478/pjst-2021-0022,Relative Age Effect and Talent Identification in Youth Volleyball Players from the Polish Volleyball Federation Sports School,Relative Age Effect and Talent Identification in Youth Volleyball Players from the Polish Volleyball Federation Sports School,2021,2021-12-01,Polish Journal of Sport and Tourism,article,en,https://www.sciendo.com/pdf/10.2478/pjst-2021-0022,https://doi.org/10.2478/pjst-2021-0022,https://www.sciendo.com/pdf/10.2478/pjst-2021-0022,,"Marcin Śliwa, Jerzy Sadowski, Mariusz Buszta",Marcin Śliwa: https://orcid.org/0009-0007-8883-1544; Jerzy Sadowski: https://orcid.org/0000-0002-1751-9613; Mariusz Buszta: https://orcid.org/0000-0002-1784-6868,PL,"Józef Piłsudski University of Physical Education in Warsaw, Uniwersytet SWPS",10.2478/pjst-2021-0022
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2969675918,https://doi.org/10.4467/20834624sl.19.013.10608,"Formative evaluation – its past, present and future","Formative evaluation – its past, present and future",2019,2019-01-01,Studia Linguistica Universitatis Iagellonicae Cracoviensis,article,en,https://www.ejournals.eu/pliki/art/14442/,https://doi.org/10.4467/20834624sl.19.013.10608,https://www.ejournals.eu/pliki/art/14442/,,Hanna Komorowska,Hanna Komorowska: https://orcid.org/0000-0002-9395-2734,PL,Uniwersytet SWPS,10.4467/20834624sl.19.013.10608
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2767518532,https://doi.org/10.21852/sem.2017.4.06,Strategia radzenia sobie z krzywdzicielem – polska walidacja kwestionariusza TIRM-18,Strategia radzenia sobie z krzywdzicielem – polska walidacja kwestionariusza TIRM-18,2017,2017-12-31,Seminare Poszukiwania naukowe,article,en,,https://doi.org/10.21852/sem.2017.4.06,https://doi.org/10.21852/sem.2017.4.06,,"Marlena M. Kossakowska, Piotr Kwiatek",Marlena M. Kossakowska: None; Piotr Kwiatek: https://orcid.org/0000-0003-4736-6774,PL,Uniwersytet SWPS,10.21852/sem.2017.4.06
SWPS_Uniwersytet_Humanistycznospołeczny_z_siedzibą_w_Warszawie,https://openalex.org/W2947115545,https://doi.org/10.17507/tpls.0906.02,The Application of Conceptual Metaphors to Teaching English Idioms to English-majored Students in Viet Nam,The Application of Conceptual Metaphors to Teaching English Idioms to English-majored Students in Viet Nam,2019,2019-05-29,Theory and Practice in Language Studies,article,en,,https://doi.org/10.17507/tpls.0906.02,https://doi.org/10.17507/tpls.0906.02,,"Ngoc Thai Bao Pham, To Minh Thanh",Ngoc Thai Bao Pham: https://orcid.org/0000-0001-5070-678X; To Minh Thanh: None,"PL, VN","Hoa Sen University, Uniwersytet SWPS",10.17507/tpls.0906.02
